               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,            0.046183,            0.021787,           0.0010417,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.044287,             0.02112,          0.00097821,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.044552,            0.021048,            0.001005,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.043979,            0.020799,          0.00095193,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  44,              0.0439,            0.020783,           0.0010349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.044788,            0.021181,          0.00089795,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.043918,            0.020813,          0.00080732,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.042871,            0.020251,          0.00074908,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.043669,            0.020813,          0.00075439,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.043642,             0.02075,          0.00067537,             0.89829,             0.82269,             0.85388,             0.51825,            0.038746,            0.031005,          0.00055112,            0.000496,            0.000496,            0.000496
                   0,             0.12113,            0.031961,            0.019459,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.070143,           0.0033175,           0.0033175
                   1,            0.092689,            0.029647,            0.007089,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040011,           0.0065191,           0.0065191
                   2,            0.084149,            0.028139,           0.0054908,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097475,           0.0095888,           0.0095888
                   3,            0.077535,            0.027611,           0.0052774,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009406,            0.009406,            0.009406
                   4,            0.071965,            0.027032,           0.0045741,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009406,            0.009406,            0.009406
                   5,             0.06821,             0.02563,           0.0041624,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009208,            0.009208,            0.009208
                   6,            0.067483,            0.026411,           0.0040165,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00901,             0.00901,             0.00901
                   7,            0.064625,            0.025812,            0.003631,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008812,            0.008812,            0.008812
